955932814079287296	25279118	null_hashtag	skyalertmx 	nullLocation	null_timeZone	470	0	rt skyalertmx en indonesia reportan al menos una decena de lesionados y cientos de estructuras con daños luego del fuerte sismo de m…	Tue Jan 23 22:38:37 +0000 2018	nullLabel	terremoto
955932818185605120	25279118	null_hashtag	null_userMentions	nullLocation	null_timeZone	88	0	tras el temblor opaco de las lagrimas
no estoy yo solo

tras el profundo velo de mi sangre
no estoy yo solo

tr… 	Tue Jan 23 22:38:38 +0000 2018	nullLabel	terremoto
955932820215599104	25279118	kodiak alaska tsunami 	weather_es 	nullLocation	null_timeZone	864	0	rt weatheres asi suenan las sirenas de alarma en #kodiak en #alaska en la alerta de #tsunami tras el terremoto de magnitud  localiz…	Tue Jan 23 22:38:39 +0000 2018	nullLabel	terremoto
955932836812480512	25279118	actualizacion tsunami 	dw_espanol 	nullLocation	null_timeZone	2353	0	rt dwespanol #actualizacion  el centro de alerta de tsunamis del pacifico rebajo a aviso moderado el nivel de alerta de #tsunami para…	Tue Jan 23 22:38:43 +0000 2018	nullLabel	terremoto
955932849567338496	25279118	null_hashtag	tutoquiroga 	nullLocation	null_timeZone	37	0	rt tutoquiroga escuchen al cobarde que manda matar de lejos y tiembla de cerca diosdado cabello es pablo escobar mezclado con el chapo…	Tue Jan 23 22:38:46 +0000 2018	nullLabel	terremoto
955932866172653568	25279118	null_hashtag	tutoquiroga 	nullLocation	null_timeZone	31	0	rt tutoquiroga escuchen al cobarde que manda matar de lejos y tiembla de cerca diosdado cabello es pablo escobar mezclado con el chapo…	Tue Jan 23 22:38:50 +0000 2018	nullLabel	terremoto
955932420284583936	25279117	null_hashtag	epigmenioibarra 	nullLocation	null_timeZone	208	0	rt epigmenioibarra presentan la ruta del fraude en el senado y explican como bansefi clono a los damnificados del sismo la corrupcion…	Tue Jan 23 22:37:04 +0000 2018	nullLabel	terremoto
955932420464836608	25279117	tagyoutuberjz 	epn eljuanpazurita 	nullLocation	null_timeZone	208	0	epn cuidadooo que mi bebe eljuanpazurita te quita el puesto tiembla tsss #tagyoutuberjz 	Tue Jan 23 22:37:04 +0000 2018	nullLabel	terremoto
955932430694838278	25279117	null_hashtag	null_userMentions	nullLocation	null_timeZone	485	0	es extraño el  queriamos ir al archipielago de juan fernandez y pah terremoto nos hubiese pillado alla
d… 	Tue Jan 23 22:37:06 +0000 2018	nullLabel	terremoto
